POZO,XCOORD,YCOORD,Prof,Fecha,runlife,ciclo,Dpiston,Lon_Superficie,SPM,RGP,AYS,Elasticity,SP,Fillage,BBPD,BNPD
BN-0046,218,107,7154,10/24/19,328,2,2,54,5,865.4787413,12.96896588,0.725535688,39.17892714,0.233780465,91.3652581,11.84912915
BN-0058,143,188,7166,10/24/19,296,1,2,100,4,547.9621039,41.11207194,0.835752713,83.57527131,0.657743383,155.9180262,64.10113108
BN-0076,251,239,7184,10/24/19,571,1,1.5,120,7,539.2896459,5.122040102,0.79334475,95.20137004,0.584464051,174.832556,8.95499363
BN-0079,173,217,7187,10/24/19,611,1,2.5,45,4,1097.450061,7.624997754,0.739164478,33.26240152,0.15286108,96.95990043,7.393190231
BN-0086,103,112,7194,10/24/19,406,0,1.5,100,3,426.5890406,51.13114204,0.847823434,84.78234342,0.67500164,66.72794339,34.11875951
BN-0095,122,290,7203,10/24/19,573,5,2.5,45,5,632.6830599,42.34310451,0.836515213,37.64318456,0.684011905,137.1623538,58.0787988
BN-0091,142,233,7199,10/25/19,648,4,1.125,100,7,522.898354,45.50607154,0.843606679,84.36066785,0.624439965,87.14483352,39.65619029
BN-0048,170,298,7156,10/25/19,396,1,1.125,74,4,722.8411429,10.03104978,0.720698658,53.3317007,0.356111968,31.48103628,3.157878421
BN-0014,224,279,7212,10/25/19,660,3,1.5,74,7,1198.763285,13.69780263,0.681844628,50.45650245,0.179920638,92.66084393,12.69249952
BN-0094,202,181,7202,10/25/19,506,3,2.5,120,3,1467.802919,24.61777906,0.725301553,87.03618631,0.299665585,190.2828623,46.84341464
BN-0026,257,181,7161,10/25/19,471,2,1.125,120,4,665.8690675,17.29700989,0.777802169,93.33626025,0.636139572,55.09522772,9.529826989
BN-0016,288,239,7106,10/25/19,473,0,2.5,45,3,827.2420903,12.48596228,0.712925969,32.08166861,0.189780494,70.138548,8.757472648
BN-0067,50,103,7175,10/25/19,657,0,2.5,45,5,100.7805526,52.84885844,0.881776061,39.67992274,0.927266342,144.5837185,76.4108447
BN-0097,87,113,7205,10/25/19,659,6,1.125,120,7,627.4385078,44.28659474,0.841177076,100.9412491,0.66580031,104.2726258,46.17879519
BN-0013,261,258,7303,10/25/19,498,0,1.125,54,5,1464.358319,15.25358751,0.786821155,42.48834236,0.411708983,31.35042174,4.782064015
BN-0008,275,214,7040,10/25/19,625,5,2,120,5,1446.743549,16.05776287,0.768449541,92.21394486,0.39216368,215.0429194,34.53108206
BN-0080,139,96,7188,10/25/19,508,3,1.5,120,5,538.856818,51.91614428,0.825773991,99.09287887,0.695554871,129.9850839,67.48324368
BN-0050,158,119,7158,10/25/19,640,0,1.125,120,4,700.6474826,21.53518294,0.796607817,95.59293804,0.542815103,56.42731641,12.15172582
BN-0040,160,129,7148,10/25/19,335,5,2,100,4,911.047416,29.58685964,0.749885565,74.98855652,0.412240711,139.898651,41.39161752
BN-0064,160,187,7172,10/26/19,478,0,2.5,54,7,1071.205567,13.76296895,0.71467071,38.59221833,0.170215124,196.8685537,27.09495793
BN-0054,240,253,7162,10/26/19,659,0,1.125,54,3,665.2241303,9.066384738,0.727631222,39.29208597,0.330390738,17.3952204,1.577117607
BN-0011,52,116,7041,10/26/19,653,3,2.5,100,7,593.9861085,51.59314228,0.85174684,85.17468398,0.654697792,434.4973566,224.1708394
BN-0088,103,220,7196,10/26/19,580,4,1.5,100,3,548.7282285,47.8928619,0.824239662,82.42396616,0.698654285,64.87178256,31.06895323
BN-0006,65,233,7281,10/26/19,620,2,2,74,3,719.0363446,41.99057681,0.814680877,60.28638493,0.690960156,84.35270979,35.4201894
BN-0031,233,178,7139,10/26/19,590,3,2.5,74,3,981.7633686,27.04965698,0.798749359,59.10745257,0.254978391,129.2236682,34.95455898
BN-0055,122,62,7163,10/26/19,474,6,1.125,100,5,595.9295473,52.64301802,0.845955199,84.59551992,0.609271072,62.41959746,32.85955994
BN-0034,179,120,7142,10/26/19,341,3,2,54,4,870.5887651,18.99715785,0.773460579,41.76687124,0.289973247,77.92027499,14.80263764
BN-0030,156,91,7138,10/26/19,630,2,2,120,5,726.5085361,17.1483506,0.846232357,101.5478829,0.697715606,236.8096628,40.60895123
BN-0090,125,293,7198,10/26/19,565,6,1.125,120,4,412.9192061,46.74970717,0.825695836,99.08350033,0.6124118,58.4877517,27.34285265
BN-0079,173,217,7187,10/26/19,613,1,2.5,45,4,1330.762745,5.162821374,0.686045518,30.87204832,0.236599527,89.99202084,4.646127287
BN-0062,107,196,7170,10/26/19,376,7,2,120,7,333.2002351,45.03712697,0.880089196,105.6107036,0.900391327,344.797825,155.2870342
BN-0037,285,190,7145,10/26/19,489,4,1.125,45,3,1020.178367,11.40854492,0.690627801,31.07825105,0.182908926,13.75882734,1.569681997
BN-0099,192,150,7207,10/27/19,617,6,1.125,100,7,1242.467828,25.78083491,0.748604654,74.86046538,0.28358115,77.33109467,19.93660185
BN-0039,248,257,7147,10/27/19,536,7,1.5,45,4,1014.359895,13.60527084,0.680892285,30.64015281,0.161729686,32.15377636,4.374608357
BN-0082,218,199,7190,10/27/19,348,5,1.125,74,4,1410.270477,17.22204649,0.773479268,57.2374658,0.339820817,33.7865606,5.818737174
BN-0001,102,108,7012,10/27/19,487,6,2.5,100,7,494.7266696,55.22889577,0.868180913,86.81809132,0.673378472,442.8807884,244.598169
BN-0072,109,172,7180,10/27/19,441,5,2.5,45,3,401.3517849,55.14685874,0.805392904,36.2426807,0.637376651,79.23556067,43.69592272
BN-0018,118,140,7003,10/27/19,643,5,1.5,100,7,454.4192583,55.30951481,0.85934305,85.93430499,0.688921603,157.8140544,87.28618779
BN-0038,246,147,7146,10/27/19,313,2,2,100,7,758.5685678,11.54189953,0.764356405,76.43564048,0.423697835,249.547079,28.80247315
BN-0074,71,245,7182,10/27/19,388,1,1.125,45,7,554.3674857,45.00738401,0.823020134,37.03590604,0.667116053,38.25820667,17.21901799
BN-0002,225,245,7072,10/27/19,424,2,1.5,100,4,1369.301279,12.8552184,0.711986507,71.19865072,0.212355218,74.71586407,9.604887503
BN-0078,193,275,7186,10/27/19,642,5,2,45,5,1287.706713,17.00910976,0.744725099,33.51262946,0.280958462,78.15145191,13.29286624
BN-0086,103,112,7194,10/27/19,409,0,1.5,100,3,253.9871227,51.98210576,0.8929994,89.29994,0.900954387,70.28351778,36.53485254
BN-0020,170,62,7437,10/27/19,511,4,2.5,100,7,876.7222517,24.19389185,0.764503838,76.45038383,0.323196976,389.9925205,94.35436865
BN-0083,201,233,7191,10/27/19,365,4,2.5,74,4,1059.776568,11.77516575,0.676680725,50.07437365,0.195541393,145.9667992,17.18783254
BN-0098,152,97,7206,10/28/19,604,2,2.5,100,7,1208.119506,21.87571842,0.798197616,79.81976157,0.298414347,407.1805587,89.0736725
BN-0058,143,188,7166,10/28/19,300,1,2,100,4,512.0793493,47.72927387,0.809260356,80.92603563,0.637155268,150.9756121,72.05956336
BN-0087,171,92,7195,10/28/19,491,3,1.125,74,7,1025.705165,20.37787604,0.765069756,56.61516191,0.436129748,58.48363918,11.91772349
BN-0025,98,121,7267,10/28/19,373,2,1.125,45,7,632.3031829,41.69692768,0.827233205,37.22549425,0.626058015,38.45405189,16.0341582
BN-0076,251,239,7184,10/28/19,575,1,1.5,120,7,684.7891106,15.46442824,0.782394337,93.88732047,0.525464163,172.4193697,26.66366969
BN-0045,258,199,7153,10/28/19,486,1,2,54,7,993.6641582,6.711463317,0.68818527,37.16200458,0.194265966,121.3265126,8.142784383
BN-0070,168,280,7178,10/28/19,336,3,2,74,7,1065.840494,9.020349495,0.682980427,50.54055158,0.237429037,165.0047928,14.884009
BN-0010,144,208,7285,10/28/19,301,0,2,45,7,995.7313966,42.61451577,0.825686134,37.15587602,0.402813358,121.306504,51.69417929
BN-0019,127,266,7122,10/28/19,404,0,1.125,45,4,437.1226707,41.79167231,0.812723279,36.57254754,0.64968605,21.58831765,9.022118972
BN-0043,101,85,7151,10/28/19,417,5,1.125,74,3,525.4630994,55.0211362,0.843554701,62.4230479,0.610289528,27.63565867,15.20545339
BN-0027,205,293,7221,10/28/19,460,0,1.5,100,5,1491.249551,12.41514119,0.738343723,73.83437227,0.216608526,96.85223782,12.02434207
BN-0056,236,99,7164,10/28/19,337,6,1.5,120,7,1175.086797,27.67711673,0.746022844,89.52274125,0.419256554,164.4040382,45.50229756
BN-0075,220,89,7183,10/28/19,620,3,2,54,5,1190.637045,25.66442419,0.789415788,42.62845256,0.253027161,99.40955136,25.51288895
BN-0005,258,57,7415,10/29/19,531,3,1.125,54,3,1037.770564,23.73842473,0.736380236,39.76453272,0.425256779,17.60437996,4.179002485
BN-0092,180,211,7200,10/29/19,403,4,2,100,4,1050.179142,10.1994827,0.740946451,74.09464506,0.243037936,138.2309698,14.09884385
BN-0042,246,292,7150,10/29/19,642,3,2,74,3,1266.247608,11.03738496,0.742177541,54.92113806,0.205911027,76.84565638,8.481750917
BN-0033,297,198,7141,10/29/19,520,0,2.5,54,7,747.1769495,6.67655958,0.759427906,41.00910691,0.584492061,209.1977066,13.96720952
BN-0003,85,180,7356,10/29/19,515,3,1.5,74,4,646.8225802,44.73810821,0.81246286,60.12225167,0.647988174,63.0922909,28.22629737
BN-0035,273,242,7143,10/29/19,515,2,1.125,45,3,1156.4042,13.33610798,0.738051706,33.21232677,0.20617598,14.703616,1.960890107
BN-0004,60,285,7079,10/29/19,360,4,1.125,54,3,430.6177824,48.33470709,0.831693419,44.91144463,0.638702827,19.88299828,9.610388979
BN-0077,300,171,7185,10/29/19,633,3,1.5,120,4,949.2543919,25.55930848,0.753028448,90.36341371,0.3790756,94.82736634,24.23721909
BN-0015,141,72,7321,10/29/19,662,3,1.5,74,5,514.4664486,40.00782902,0.816090827,60.39072123,0.698862026,79.21752857,31.69321338
BN-0009,158,256,7464,10/29/19,648,6,1.5,45,7,811.5564344,15.41382878,0.750986093,33.79437418,0.278392213,62.06167845,9.566080856
BN-0095,122,290,7203,10/29/19,578,5,2.5,45,5,626.0600422,44.50055277,0.80280704,36.12631678,0.603439485,131.6352668,58.57842135
BN-0081,265,92,7189,10/29/19,432,4,2.5,74,5,1088.028798,15.32140903,0.734449525,54.34926483,0.39400137,198.0351337,30.34177285
BN-0049,234,114,7157,10/29/19,604,1,1.125,120,3,872.1075354,11.85084984,0.693427725,83.21132696,0.23402537,36.83895462,4.365729193
BN-0029,283,169,7137,10/30/19,343,0,1.5,120,3,632.6281683,29.55401658,0.824878058,98.98536702,0.667925451,77.90643311,23.02448016
BN-0065,266,54,7173,10/30/19,571,4,1.125,100,3,789.2552178,21.96984676,0.833209993,83.32099934,0.60600113,36.8875083,8.104129048
BN-0041,91,91,7149,10/30/19,318,5,2.5,120,4,599.9933642,54.50966249,0.807198087,96.86377048,0.663563235,282.357891,153.9123334
BN-0021,268,253,7225,10/30/19,357,6,1.5,74,7,1412.604353,16.09217192,0.767176079,56.77102983,0.408010797,104.2571577,16.77724106
BN-0046,218,107,7154,10/30/19,334,2,2,54,5,611.7855323,17.10846402,0.84551418,45.6577657,0.728364694,106.4739096,18.21605051
BN-0017,63,194,7166,10/30/19,579,0,1.5,45,5,666.890105,42.44320808,0.868604019,39.08718088,0.690130638,51.27260951,21.76174035
BN-0012,60,114,7024,10/30/19,437,0,1.5,100,5,518.1762567,51.60474048,0.807569016,80.7569016,0.628887919,105.9328657,54.66638042
BN-0023,154,227,7148,10/30/19,441,2,2.5,100,7,1040.953261,16.00781143,0.799856943,79.98569433,0.319952167,408.0270232,65.31619646
BN-0073,220,212,7181,10/30/19,596,7,2,100,3,1140.405689,16.70521484,0.758247535,75.82475349,0.264422801,106.0939951,17.72322981
BN-0093,202,145,7201,10/30/19,583,3,1.125,45,5,1344.754505,15.76715296,0.785846514,35.36309313,0.428062968,26.0929898,4.114121612
BN-0066,137,176,7174,10/30/19,334,7,1.5,45,7,351.6216325,59.02707579,0.927257223,41.72657502,0.908756328,76.62876869,45.23172137
BN-0024,292,51,7221,10/30/19,549,7,2,45,7,1283.607674,25.27141167,0.765116407,34.43023831,0.418272963,112.407842,28.40704852
BN-0022,102,139,7325,10/30/19,311,5,1.125,120,3,557.4697654,42.22307514,0.876395915,105.1675097,0.699558749,46.55929981,19.65876814
BN-0085,263,122,7193,10/31/19,566,4,2,100,4,686.2845064,25.03651287,0.791335782,79.13357817,0.467635506,147.6316034,36.9618054
BN-0044,92,206,7152,10/31/19,579,3,2,100,3,506.5872147,41.85938662,0.836722355,83.67223546,0.611084346,117.0741919,49.0065386
BN-0084,298,121,7192,10/31/19,621,3,2.5,120,4,1035.115067,28.33849682,0.742921194,89.15054325,0.253299607,259.8738336,73.64433806
BN-0059,211,75,7167,10/31/19,326,0,1.125,54,5,1090.312677,14.94176919,0.704496379,38.04280446,0.15494813,28.07023992,4.194190461
BN-0028,141,194,7270,10/31/19,336,2,2,120,5,721.2323199,42.01115497,0.861414656,103.3697587,0.65874287,241.0582773,101.2713664
BN-0063,203,293,7171,10/31/19,552,4,2,54,4,950.7613312,6.730846955,0.735225508,39.70217743,0.21670329,74.06838221,4.985429449
BN-0051,214,195,7159,10/31/19,425,2,2,120,7,695.736853,15.23656489,0.823120715,98.77448579,0.520902178,322.4789412,49.13471314
BN-0047,137,52,7155,10/31/19,563,3,1.125,54,3,552.8916549,51.69993978,0.831162694,44.88278545,0.648163299,19.87031041,10.27293852
BN-0061,270,224,7169,10/31/19,312,5,2.5,74,5,595.3963715,9.367855115,0.741682308,54.88449078,0.30690769,199.9853633,18.73433908
BN-0096,72,233,7204,10/31/19,649,0,2,54,4,808.9395592,42.38345183,0.803496569,43.38881473,0.459158405,80.94617276,34.30778214
BN-0052,202,93,7160,10/31/19,469,2,2.5,100,4,1117.964234,23.98678573,0.73846904,73.84690398,0.39471523,215.2637251,51.6348485
BN-0007,111,155,7144,10/31/19,655,7,2.5,100,3,344.6165314,51.96788243,0.890343808,89.03438076,0.94976098,194.6514149,101.1562185
BN-0053,60,198,7161,10/31/19,565,2,1.125,120,3,679.8637644,43.39186339,0.834178024,100.1013628,0.643400093,44.31643741,19.22972798
BN-0032,201,66,7140,11/1/19,501,6,1.5,74,5,752.1148108,10.94476949,0.750519162,55.53841796,0.55750199,72.85251976,7.973540353
BN-0036,233,60,7144,11/1/19,531,6,1.5,100,5,1054.811573,10.29054518,0.733838317,73.38383173,0.18147723,96.26124127,9.905806519
BN-0057,211,233,7165,11/1/19,660,0,2,100,4,842.5775575,16.74402371,0.738797955,73.87979553,0.392254441,137.8301465,23.07831241
BN-0060,128,58,7168,11/1/19,609,4,1.5,54,3,320.0592543,51.73388534,0.894612963,48.3091,0.903922014,38.02167715,19.67009086
BN-0068,110,259,7176,11/1/19,526,5,1.125,120,7,568.2725984,46.91347398,0.841718906,101.0062688,0.619796556,104.3397913,48.94942084
BN-0069,58,136,7177,11/1/19,482,0,2.5,45,5,459.9834997,59.3920764,0.858707834,38.64185254,0.640296789,140.8012502,83.62478609
BN-0071,69,85,7179,11/1/19,600,3,1.5,45,4,290.5252487,51.05561829,0.936200329,42.12901482,0.952583053,44.21018815,22.57178491
BN-0089,109,103,7197,11/1/19,509,3,2.5,100,5,504.431516,52.41327043,0.797921116,79.79211156,0.626801258,290.7425065,152.3876562
BN-0037,285,190,7145,11/2/19,496,4,1.125,45,3,1277.041906,7.12530113,0.712364114,32.05638513,0.204981987,14.19186258,1.011212945
BN-0029,283,169,7137,11/2/19,346,0,1.5,120,3,1019.628978,28.78346715,0.751601654,90.19219849,0.255314901,70.98576982,20.43216574
BN-0024,292,51,7221,11/2/19,552,7,2,45,7,1311.971847,20.12799625,0.755741401,34.00836304,0.331674305,111.0305037,22.34821561
BN-0006,65,233,7281,11/2/19,627,2,2,74,3,758.3333696,40.43979962,0.795591732,58.87378817,0.611454278,82.3762044,33.31277199
BN-0097,87,113,7205,11/2/19,667,6,1.125,120,7,676.3231618,41.33910816,0.853554954,102.4265944,0.657636745,105.8069921,43.73966693
BN-0075,220,89,7183,11/2/19,625,3,2,54,5,1009.137581,29.71788127,0.798147517,43.09996593,0.449819085,100.5091205,29.86918111
BN-0005,258,57,7415,11/2/19,535,3,1.125,54,3,1463.099911,20.30655226,0.767363185,41.43761201,0.296348012,18.3450783,3.725252911
BN-0058,143,188,7166,11/2/19,305,1,2,100,4,590.5544107,43.31979786,0.856023717,85.60237173,0.649607105,159.6997847,69.18162391
BN-0055,122,62,7163,11/2/19,481,6,1.125,100,5,357.9645932,52.04571873,0.93224722,93.22472198,0.948560352,68.78673509,35.80055067
BN-0079,173,217,7187,11/2/19,620,1,2.5,45,4,1073.178086,18.9571659,0.782611194,35.21750371,0.345339461,102.6590233,19.46124136
BN-0073,220,212,7181,11/2/19,599,7,2,100,3,1498.20365,19.80817997,0.78282319,78.28231903,0.433353624,109.5326208,21.69641865
BN-0054,240,253,7162,11/2/19,666,0,1.125,54,3,1189.875213,12.14135608,0.747223112,40.35004807,0.241613837,17.86359675,2.16888289
BN-0014,224,279,7212,11/2/19,668,3,1.5,74,7,937.892986,22.88830246,0.769438135,56.938422,0.414580767,104.5645651,23.93305392
BN-0044,92,206,7152,11/3/19,582,3,2,100,3,690.1698941,45.78218853,0.835208778,83.52087783,0.600955041,116.8624123,53.5021699
BN-0031,233,178,7139,11/3/19,598,3,2.5,74,3,716.7866569,28.83500711,0.804617281,59.54167876,0.459605186,130.1729952,37.53539242
BN-0078,193,275,7186,11/3/19,649,5,2,45,5,1338.033905,6.547167011,0.685423915,30.84407619,0.183809356,71.92838567,4.709271538
BN-0001,102,108,7012,11/3/19,494,6,2.5,100,7,476.1620357,57.25592828,0.815731812,81.57318121,0.638561711,416.1251907,238.2563407
BN-0012,60,114,7024,11/3/19,441,0,1.5,100,5,433.2611485,59.45861274,0.79937642,79.93764205,0.649678227,104.858202,62.34723223
BN-0067,50,103,7175,11/3/19,666,0,2.5,45,5,166.517717,53.19839008,0.856009599,38.52043197,0.965556309,140.358824,74.66863469
BN-0096,72,233,7204,11/3/19,652,0,2,54,4,634.3322645,41.29376156,0.83958513,45.33759704,0.688129201,84.58182103,34.9270155
BN-0065,266,54,7173,11/3/19,575,4,1.125,100,3,1059.168363,10.86215665,0.740539556,74.05395556,0.179057621,32.78484322,3.561141027
BN-0035,273,242,7143,11/3/19,520,2,1.125,45,3,761.0909903,17.61248344,0.800563888,36.02537498,0.409133457,15.9489964,2.80901435
BN-0038,246,147,7146,11/3/19,320,2,2,100,7,852.6547518,22.13703464,0.738906296,73.89062959,0.389371307,241.2381275,53.40296785
BN-0091,142,233,7199,11/3/19,657,4,1.125,100,7,610.7858785,42.87130698,0.870202185,87.0202185,0.600554416,89.89215765,38.53794286
BN-0041,91,91,7149,11/3/19,322,5,2.5,120,4,475.8135322,58.85802957,0.806218887,96.74626648,0.69418317,282.0153668,165.988688
BN-0074,71,245,7182,11/3/19,395,1,1.125,45,7,384.9083161,45.94770544,0.881506117,39.66777525,0.90308773,40.9769358,18.82796176
BN-0021,268,253,7225,11/4/19,362,6,1.5,74,7,1154.33708,13.541973,0.723878397,53.56700138,0.155320818,98.37311968,13.32166131
BN-0011,52,116,7041,11/4/19,662,3,2.5,100,7,321.2588518,53.64178827,0.946735328,94.67353279,0.918589096,482.9533591,259.0648184
BN-0049,234,114,7157,11/4/19,610,1,1.125,120,3,935.4157548,16.68146746,0.787609294,94.51311524,0.272225832,41.84243288,6.979931825
BN-0056,236,99,7164,11/4/19,344,6,1.5,120,7,1035.442088,10.16443782,0.687304343,82.4765211,0.212675645,151.4640072,15.39546482
BN-0030,156,91,7138,11/4/19,639,2,2,120,5,785.0882196,26.20692193,0.811920032,97.43040379,0.608455062,227.2077016,59.544145
BN-0028,141,194,7270,11/4/19,340,2,2,120,5,975.3739426,44.63441835,0.825608927,99.07307119,0.515838872,231.038402,103.1226469
BN-0010,144,208,7285,11/4/19,308,0,2,45,7,953.2979248,43.30905657,0.816718579,36.75233607,0.474203585,119.9890268,51.96611549
BN-0017,63,194,7166,11/4/19,584,0,1.5,45,5,563.0018035,45.40134903,0.828652048,37.28934215,0.63491582,48.91429457,22.2077496
BN-0040,160,129,7148,11/4/19,345,5,2,100,4,1162.809561,19.06706085,0.74125537,74.12553701,0.384536194,138.2886018,26.36757186
BN-0050,158,119,7158,11/4/19,650,0,1.125,120,4,960.3235513,11.14947962,0.743602425,89.23229105,0.23925015,52.672706,5.87273262
BN-0066,137,176,7174,11/4/19,339,7,1.5,45,7,449.5382712,58.06250128,0.838441111,37.72984998,0.646792326,69.288983,40.23091664
BN-0018,118,140,7003,11/4/19,651,5,1.5,100,7,309.5311307,51.61001312,0.928954236,92.89542359,0.931985284,170.5978006,88.04554729
BN-0002,225,245,7072,11/4/19,432,2,1.5,100,4,648.0239915,11.53324296,0.76832583,76.83258302,0.400151969,80.62811262,9.29903612
BN-0026,257,181,7161,11/5/19,482,2,1.125,120,4,651.0117155,7.256198426,0.753844233,90.46130792,0.365693542,53.3981793,3.874677846
BN-0003,85,180,7356,11/5/19,522,3,1.5,74,4,599.8109464,41.21858732,0.847470414,62.71281066,0.654695376,65.8108235,27.12629175
BN-0095,122,290,7203,11/5/19,585,5,2.5,45,5,981.2020015,43.36997462,0.84455185,38.00483327,0.487088381,138.4801112,60.05878909
BN-0060,128,58,7168,11/5/19,613,4,1.5,54,3,478.0896676,52.58266217,0.830556415,44.85004642,0.688694903,35.29922903,18.56127435
BN-0053,60,198,7161,11/5/19,570,2,1.125,120,3,450.3455843,46.01743026,0.8369158,100.429896,0.698715968,44.46188417,20.46021654
BN-0042,246,292,7150,11/5/19,649,3,2,74,3,935.8293705,18.61585014,0.795970507,58.90181749,0.329601741,82.41542303,15.34233164
BN-0059,211,75,7167,11/5/19,331,0,1.125,54,5,1173.571623,23.51152744,0.789828485,42.65073819,0.368506389,31.47024702,7.399135764
BN-0036,233,60,7144,11/5/19,535,6,1.5,100,5,1102.787815,25.6931104,0.730335658,73.03356582,0.314628753,95.80177996,24.61445709
BN-0071,69,85,7179,11/5/19,604,3,1.5,45,4,406.8995693,59.26387956,0.851491813,38.3171316,0.697663567,40.2099979,23.83000472
BN-0039,248,257,7147,11/5/19,545,7,1.5,45,4,1358.555198,9.014000117,0.67942922,30.57431492,0.153929568,32.08468608,2.892113641
BN-0069,58,136,7177,11/5/19,486,0,2.5,45,5,397.4910225,52.18676104,0.937278829,42.17754729,0.913720552,153.6844379,80.20293038
BN-0048,170,298,7156,11/5/19,407,1,1.125,74,4,916.1703283,13.48643227,0.679773505,50.30323938,0.243393853,29.69337342,4.004576695
BN-0088,103,220,7196,11/5/19,590,4,1.5,100,3,454.6433608,43.63765019,0.859070958,85.9070958,0.665965981,67.61317975,29.50480286
